,0,1,2
44,-1.636132220722698,-1.2864074914147965,2.0
45,1.9707612379192798,-1.1133692127274508,1.0
46,1.9036644186282636,-1.3154046210421624,1.0
47,0.14992592286877818,2.0839750770890686,0.0
48,1.9471291889457354,-0.9465087501286791,1.0
49,0.3803836147834938,2.1528706882492723,0.0
50,1.595167332785542,-0.804978319639946,1.0
51,0.36429383079972344,2.1455251773939534,0.0
52,0.02425484398187891,2.0594074797338724,0.0
53,0.06258692452040117,1.821796719756553,0.0
54,1.5223739996530288,-1.1105687046826787,1.0
55,2.0699547308579116,-1.0815987601509538,1.0
56,-0.17286174127610682,2.039680598254104,0.0
57,-0.007275604451633892,1.9841786168807372,0.0
58,1.9301887611044672,-0.6957981910248905,1.0
59,-1.7721784588376543,-1.1260900920636359,2.0
60,0.26039335192014657,2.155187156613243,0.0
61,-0.08307776351282653,2.350105080574571,0.0
62,-1.7289458938629128,-1.2320223921799789,2.0
63,-1.833679066497441,-1.3928712148461249,2.0
64,1.2904038019160122,-0.9878033002619687,1.0
65,-1.3590917999833512,-0.7366864982780952,2.0
66,-1.8758430800316845,-1.1633368121875143,2.0
67,-1.7255692542605996,-0.9622450066894286,2.0
68,-1.6332608266862856,-0.8581697975208114,2.0
69,0.194293667806048,1.8985807477315373,0.0
70,0.22366277411112231,2.0345482598005464,0.0
71,-0.02073861828983102,1.7736971102034829,0.0
72,-1.8523507227707658,-1.1591720305005755,2.0
73,-0.26051422745111874,2.0399026648440515,0.0
74,0.027891298275504753,1.7222977051031634,0.0
75,-1.8354659527978026,-0.9110615096967662,2.0
76,-1.6618489673434893,-0.9249204530655514,2.0
77,1.8242860453329741,-0.9653662531933231,1.0
78,1.489246570161608,-1.438809071180398,1.0
79,0.5439764262965089,1.9287212923100112,0.0
80,-1.7029228667038079,-1.0427617506427926,2.0
81,-1.6146458430077937,-1.2805387231665328,2.0
82,1.3614201397217125,-0.853785907629755,1.0
83,-2.219891861374854,-1.0201797954940908,2.0
84,-0.14530778421927498,1.837126670835494,0.0
85,-2.041283273296442,-0.8832341452167207,2.0
86,1.879740105378664,-0.8452189648282931,1.0
87,-1.8474711496220224,-0.9337633591535084,2.0
88,-1.5344170459024726,-0.9698494836313476,2.0
89,-1.6182382882799273,-0.9513908127732016,2.0
90,-0.08442981783762812,1.914690934838424,0.0
91,-1.519991120253598,-0.6371687966725508,2.0
92,0.06436187908770823,1.848817348932463,0.0
93,-0.21229186192494726,2.0811351849251887,0.0
94,-0.4719841692230472,2.0613969782054213,0.0
95,-1.6889193298152454,-1.1329210689777565,2.0
96,0.4141428934426659,2.0443039491517263,0.0
97,-1.5659745247216468,-1.028088618451528,2.0
98,0.06172784530037835,2.0661100492139313,0.0
99,-1.852185101827856,-1.259243198533743,2.0
100,-1.5542568310830736,-0.6261741512851611,2.0
101,-0.2686443469800597,2.0669546793300664,0.0
102,-0.27195601804190195,1.9349201626514814,0.0
103,-1.810712633851164,-0.5926529021123378,2.0
104,0.28169373099675304,2.0881618071630657,0.0
105,-1.6266159715355522,-1.1243587818815386,2.0
106,-0.03966678673559522,1.842108120113413,0.0
107,-1.6783839049435016,-0.9985915424768051,2.0
108,1.5350451855566911,-1.178615993512147,1.0
109,-1.7120165995802594,-0.948463983137923,2.0
110,-0.4594004951393939,2.4504720014933143,0.0
111,-1.6891420832459456,-0.9095025193599591,2.0
112,-1.7246658184917953,-0.8411762596656911,2.0
113,-0.16818121990776755,1.7621205120413785,0.0
114,-1.8150073114214742,-1.0173859741074234,2.0
115,-1.6617507530016615,-1.1227130682104147,2.0
116,-1.6187459020443657,-0.8683500636091883,2.0
117,-1.5784458327848907,-1.2859702286415544,2.0
118,-1.7585386652647659,-0.8240269649967438,2.0
119,1.8737324087524279,-1.2147287807264875,1.0
120,-1.9807900440137771,-0.9505636835504795,2.0
121,-1.975267696859601,-0.8056730561909742,2.0
122,1.4568221709886016,-1.2222205006714926,1.0
123,-0.19862532409932954,1.8191671015570203,0.0
124,-1.9652441903136553,-0.9855134899814014,2.0
125,1.509844399611375,-1.3114605545542206,1.0
126,-1.7537965431284772,-1.2466387142579167,2.0
127,-0.1145224053743136,2.146500627444279,0.0
128,-1.6019631704429655,-0.7094412632445612,2.0
129,1.8270138406178158,-0.7550925289374323,1.0
130,-1.7544581830614974,-1.1721648906684172,2.0
131,1.3874798823518062,-0.9838085994846997,1.0
132,-0.3333779594380313,1.9780307447172771,0.0
133,0.07394112724779611,2.217071829568261,0.0
134,-1.4476358156381954,-1.0956393904005923,2.0
135,-1.955828673694157,-0.8831997023391468,2.0
136,0.1970979459423182,2.047785863264682,0.0
137,-1.8002086935942092,-0.9897404961962525,2.0
138,-1.5441419499267688,-1.0177684321954963,2.0
139,1.4282676137573729,-1.0598016023943846,1.0
140,0.19562627191350082,2.0273622700623064,0.0
141,-1.497239321946182,-0.5905691844234456,2.0
142,1.661990256387724,-0.7042748381871967,1.0
143,-0.184959023971482,2.0718816721529096,0.0
144,0.02922104990538705,2.116767987786175,0.0
145,1.8224053719789073,-1.2375328519754962,1.0
146,1.6823299510625398,-1.0445270784363712,1.0
147,1.708384740291197,-1.0755566686796607,1.0
148,1.3226132332413267,-1.2957356891627794,1.0
149,-1.5952928628468115,-0.7260343425985062,2.0
150,-0.14869776144492536,1.9285422011820539,0.0
151,-2.1093963733572885,-0.8571931000081421,2.0
152,-1.661328534095727,-0.9596423866684899,2.0
153,-1.559674149168348,-1.152400973429533,2.0
154,-1.9671149256567932,-0.8194508238611472,2.0
155,1.5670263399176103,-0.9304165491984916,1.0
156,1.7185312875672878,-1.1809135300479727,1.0
157,-1.267730816359075,-1.2538870385864824,2.0
158,1.994325776228908,-0.911158914734288,1.0
159,0.23131010240537436,1.8590066013770428,0.0
160,1.6774823084538582,-1.1626380388071227,1.0
161,0.001313177224950176,1.8289559183066433,0.0
162,-0.05156833610457595,1.9622098663569514,0.0
163,1.393566597768682,-1.2171082999548875,1.0
164,1.5985844274661725,-0.7982761089011584,1.0
165,-0.1249826778923998,1.890492309381552,0.0
166,-1.4259468310105234,-0.6608413923617316,2.0
167,1.8662568375780957,-0.8332983943761727,1.0
168,-1.666263393128704,-1.012696149653828,2.0
169,-1.6435778416196518,-1.0504059589401966,2.0
170,-1.5110642655856146,-0.7286579375522089,2.0
171,-1.3926389312431373,-0.6771831332846125,2.0
172,0.5001885240924832,1.7770814521847849,0.0
173,-1.7574337678700618,-0.7903572906900632,2.0
174,-0.04956296085750337,1.9846463662677627,0.0
175,-1.5584002784051068,-0.8265546089236377,2.0
176,-0.10639835428826955,2.4192776041856763,0.0
177,1.5980176291047627,-0.7076794697229756,1.0
178,-1.7664797680624054,-0.8599349669701856,2.0
179,-1.9376302726849643,-1.0404727338363273,2.0
180,-1.5939457382250524,-0.7068477522064761,2.0
181,-0.09181519580653091,2.0688466914591093,0.0
182,-0.22927358921189578,2.0868458147467392,0.0
183,-2.0145112140576016,-1.0026645589329557,2.0
184,2.0853919736541378,-0.9953610980232422,1.0
185,-1.7694751853137445,-1.2031788393158975,2.0
186,2.003947762531428,-1.150041975310181,1.0
187,2.078263405957502,-0.9084707756642287,1.0
188,0.05496176512525838,1.6858765403059743,0.0
189,-0.08102451634206892,2.1939105643601273,0.0
190,0.20628248604328425,1.989678457555255,0.0
191,1.924129376923973,-0.903331677238712,1.0
192,0.15171921283619183,1.7832189784876336,0.0
193,1.809502262177991,-1.0640313838546527,1.0
194,-0.05685166542913599,2.011502923913176,0.0
195,-1.625915017117938,-0.9809045794684736,2.0
196,-0.1734923487046769,2.1289678146450144,0.0
197,-1.8584497860165963,-0.9898136744394619,2.0
198,1.8421098925721042,-1.104799778099349,1.0
199,-1.5701588117805962,-0.889265632194139,2.0
200,1.9712248936195413,-0.773308217587011,1.0
201,-1.7293518572187814,-0.9914792011344511,2.0
202,1.9204791234037943,-0.7922334690574364,1.0
203,-0.0557232372646456,1.8879785418162318,0.0
204,2.1606786947539494,-0.8765330787548039,1.0
205,1.8715733860956953,-1.0138098634045045,1.0
206,1.828278831657156,-0.9962288873633027,1.0
207,1.9984474896391575,-0.9849063589362702,1.0
208,-1.5581184770381182,-1.3166981259144108,2.0
209,0.15919479869317785,2.2179142718089104,0.0
210,-1.8047642798171768,-0.9761283636720933,2.0
211,0.23273535203814594,2.1396320350367817,0.0
212,1.7208108498732597,-0.8154113206775013,1.0
213,1.9430993439217492,-0.8089390002527087,1.0
214,-2.0916953332157546,-1.3021325295664854,2.0
215,-0.3072565523789317,2.076855319251713,0.0
216,0.043923443969360876,1.8175876895322363,0.0
217,0.07796013058984463,2.047867884001787,0.0
218,1.8786238642651036,-1.002694832857687,1.0
219,-1.560990027056147,-1.4639632317483784,2.0
220,-1.811914365342664,-1.0718106550006616,2.0
221,-0.3584850554757626,2.1019916440943978,0.0
222,1.6343910286894046,-1.03650664283057,1.0
223,0.006781596815254521,2.1479381138378977,0.0
224,0.0036591514485256795,2.0943993741386926,0.0
225,-1.7394582093502133,-1.2318449277735228,2.0
226,-1.514739043857244,-0.8028515480976122,2.0
227,0.19058471446761793,1.9784945854337543,0.0
228,1.4798929268450116,-1.1424697688487209,1.0
229,0.39215511672005476,2.3196502431522816,0.0
230,-1.6675607544200324,-1.0195780226604032,2.0
231,-0.022513184033493575,1.8203853552467335,0.0
232,-1.8866666786706212,-0.9013105340383809,2.0
233,-1.97755691887454,-0.6858749546450508,2.0
234,-0.1578595598768163,2.207526422788279,0.0
235,0.33361740450825694,2.0355500994474216,0.0
236,0.08753737206202168,2.202841327276582,0.0
237,-0.15801081767094674,1.8360366793832688,0.0
238,-1.5538850253089016,-1.0458120817110554,2.0
239,-0.27422270452714315,2.148881035312849,0.0
240,1.828561893686119,-1.0716418728015102,1.0
241,1.6145915955409118,-0.4598948832205678,1.0
242,-1.7281241622381376,-1.269147191081078,2.0
243,1.901916951609527,-1.1651195244689452,1.0
244,1.8672954942602025,-1.4782753163636988,1.0
245,2.2049505966602387,-1.052557336111634,1.0
246,-2.1630096514386588,-1.2616196292907338,2.0
247,-1.799125522565163,-1.0548081421477873,2.0
248,-1.6280813984021607,-1.619016200420404,2.0
249,1.9370068388535702,-0.8298033151211889,1.0
250,-1.8907753304235901,-1.017994260444994,2.0
251,1.7209790333388089,-0.949035072637207,1.0
252,1.7228723633487757,-0.9837370891160846,1.0
253,2.2076699296897875,-1.2883126356449814,1.0
254,1.7637097179080399,-1.0536368824421332,1.0
255,-0.36847437511866077,2.161159261177516,0.0
256,0.10347811860843932,1.861523990853899,0.0
257,-1.7011834026634045,-1.110066956613312,2.0
258,1.919104384132017,-1.3082722112291,1.0
259,0.00016613131729245668,1.787731005677764,0.0
260,-0.0036487466790591696,1.7720271897070887,0.0
261,0.07955462594125018,1.823847903647106,0.0
262,-1.671248320847741,-1.19898986140541,2.0
263,-1.7266214859678086,-1.3771127553517144,2.0
264,1.5809778583034406,-1.2334753891678953,1.0
265,-1.6980272020165286,-1.430470109881666,2.0
266,1.6754731531113687,-1.1339224144448252,1.0
267,-0.14113710475818916,2.1268087368428734,0.0
268,1.6592143597664901,-0.8460782437365759,1.0
269,-1.77511711069152,-1.4339643708063445,2.0
270,2.09235410664522,-1.4395066133600352,1.0
271,1.5300703679755538,-0.7952826001852452,1.0
272,-1.6023830819926344,-1.3726167741683672,2.0
273,0.016768485093610033,1.7428263726996203,0.0
274,0.2340078527190982,2.308072374560858,0.0
275,0.24643224241171127,2.049064042467514,0.0
276,-1.7602639912395857,-1.0152743869733534,2.0
277,1.9756258295974294,-0.8508329393545757,1.0
278,0.15772751367600613,1.777182151479534,0.0
279,-1.9786530878720732,-1.1592228085846024,2.0
280,-1.8791369259847532,-0.8528028702089864,2.0
281,-0.08527608064361167,2.216151660569626,0.0
282,-1.8032125989515415,-1.1074191809602032,2.0
283,-1.8510670577206934,-1.326279553202649,2.0
284,0.037409409989511914,2.2659396495727973,0.0
285,-1.7668389957913564,-0.9747265883387138,2.0
286,-2.0177759123634917,-1.4003687213735159,2.0
287,1.8543548342572975,-1.1362294957019883,1.0
288,1.7919762277607754,-1.0812848371272687,1.0
289,0.14149450168745012,2.0103059692142167,0.0
290,-1.6513325440435715,-0.9524667462216825,2.0
291,0.004304307327913146,2.1356644862651395,0.0
292,1.6576475992948643,-1.1128972126230932,1.0
293,1.5626684084761326,-0.5121966158385467,1.0
294,1.5043155757185849,-1.2255717149208942,1.0
295,1.5977684891498,-1.4307464263150846,1.0
296,1.7904940923052037,-1.0340109389462313,1.0
297,2.0670631016156866,-0.8224154087745704,1.0
298,-1.609012504231892,-0.9988791494787888,2.0
299,0.09866716735533343,2.058045802078921,0.0
300,-1.6717810381977696,-0.9195747867718983,2.0
301,1.3736641553372229,-0.9817423717579132,1.0
302,-1.6525699593455287,-0.922828274503461,2.0
303,-0.08551938606118405,1.825253057064212,0.0
304,1.882577542870977,-1.394108018130074,1.0
305,1.796684641097586,-1.0399469071655918,1.0
306,1.6388365261578715,-0.6866003562581151,1.0
307,-1.5826367331868731,-0.9565506497740617,2.0
308,-0.17347225283738715,1.9646660695685645,0.0
309,-1.3029003890814848,-1.1066232965865679,2.0
310,-1.6503517531819545,-1.1282999048742606,2.0
311,-0.05273714945420856,2.267127610028179,0.0
312,1.855203869231018,-1.090866269077823,1.0
313,1.7316918681970848,-1.026521350440355,1.0
314,-0.41730361519172077,2.182034637825619,0.0
315,0.04641798075219562,2.3607856655241397,0.0
316,1.3969126329297596,-1.076861704368718,1.0
317,1.6823414875823006,-1.0417257439382193,1.0
318,1.59097630431023,-1.3119562886188927,1.0
319,2.0225515440862845,-0.7949673764373615,1.0
320,1.7551221896384672,-0.8587354404897117,1.0
321,1.7585187991281608,-1.0033445451179268,1.0
322,-1.853567365261113,-0.9240132118581816,2.0
323,1.7226274602096305,-0.879020263272713,1.0
324,-0.18977347145024315,1.848954423383701,0.0
325,1.828662329974126,-0.9214443015409932,1.0
326,1.7042884245067527,-1.0442611682071798,1.0
327,-0.2891185530497094,2.1000945400739295,0.0
328,1.8554980388971578,-1.0310074601762478,1.0
329,-0.13939162079624456,1.9928969018031901,0.0
330,1.8496159552864104,-0.8939781494774078,1.0
331,0.24428086656889614,2.1631763786484823,0.0
332,-1.7211238758943477,-0.9504687984005868,2.0
333,-0.011521648204271042,1.9211840999714007,0.0
334,0.12644045497383172,2.0080151933138985,0.0
335,-1.615486284936789,-0.8973659251635906,2.0
336,-1.7821161553009117,-1.1397042418467702,2.0
337,-1.668275789078151,-1.2301790387307896,2.0
338,1.8272208621952883,-0.9174918521470955,1.0
339,-0.1785583732455325,2.0969750772493057,0.0
340,-0.07470604801038963,1.9773162877208086,0.0
341,1.70121969755681,-0.9860235127000906,1.0
342,1.7370651067820675,-0.8627010096778289,1.0
343,0.33867125324847897,2.073848881416737,0.0
344,-1.7859966143856414,-1.0218191686701719,2.0
345,-0.2545813898560167,2.138211069148619,0.0
346,-1.7363675463681458,-0.9257921663777617,2.0
347,-1.6181474196793644,-0.9393279951332917,2.0
348,-1.7194959201191404,-1.0368130127184345,2.0
349,-1.703665832656728,-0.7965034766175196,2.0
350,-0.06204885302603124,2.1997738377503415,0.0
351,1.4117556787995693,-0.7869364225047103,1.0
352,-1.7746370337958277,-0.9076641970149266,2.0
353,-0.047350783492211876,2.105072783755937,0.0
354,1.6081482042058826,-0.94893129412849,1.0
355,1.629270574817408,-0.8868336011737149,1.0
356,1.7504043234591546,-1.2581658168023826,1.0
357,1.9550820513682812,-0.8710069509694707,1.0
358,1.7049721368171655,-0.7626463815039862,1.0
359,-1.721937487917362,-1.039685261612166,2.0
360,-1.8899464013808216,-0.975235015586167,2.0
361,0.013558227675846407,2.1568761872909987,0.0
362,-0.10937761696491875,1.9804645558865561,0.0
363,0.2724705995206355,2.402860097970459,0.0
364,0.15519719780873564,2.0754569987174074,0.0
365,-0.04430393864704889,2.1951496690280123,0.0
366,-0.27755047054684623,1.8444472929580042,0.0
367,1.7382143620981136,-1.0275328434715087,1.0
368,0.04180460702381372,2.2205827700999063,0.0
369,-1.5419265361870718,-0.6687614740662846,2.0
370,-0.20913695602519167,1.7546657608681953,0.0
371,-0.04901798731816451,2.0865641513155877,0.0
372,-0.14865955081975954,1.8467211435438946,0.0
373,1.7864557165859987,-0.8628955797121957,1.0
374,-0.1499717580141617,1.9972772268537518,0.0
375,0.07324740042376515,1.9474664666051575,0.0
376,0.15061391583701897,1.9595943498163642,0.0
377,-1.530157821892303,-0.7661799638889054,2.0
378,1.5930057648826272,-0.652521368158526,1.0
379,-0.1123689654761493,1.9797025066271887,0.0
380,-0.06309147015471263,1.778368548590453,0.0
381,1.7575590445839038,-1.0212398035324821,1.0
382,-0.03363327530189204,2.0691149068622807,0.0
383,-1.837019051148642,-0.9655937140807308,2.0
384,1.6018916525630007,-0.9667723766905035,1.0
385,-0.23555464108476043,1.8708959948416377,0.0
386,0.011748125945541782,1.567780078864039,0.0
387,0.19298166881615164,2.5202742535198417,0.0
388,0.021727836716823178,1.7885852804847069,0.0
389,-1.5309881582649498,-1.1499278397834094,2.0
390,-1.7347363531908442,-1.3691907939480836,2.0
391,1.8561292231233495,-1.3282232156934795,1.0
392,-1.6158801838094123,-0.9782918832606375,2.0
393,0.10279354305576271,2.2427006876086124,0.0
394,1.873972441085931,-0.9414880458332979,1.0
395,-0.3819142528256624,1.9919709233779737,0.0
396,0.22820574650086198,2.1764187252399276,0.0
397,-1.6109925688225553,-0.9536974358444171,2.0
398,1.668410550742692,-1.182233980525978,1.0
399,1.5184766878097833,-1.0595885868195853,1.0
400,-1.7758854367259271,-1.0668518455414102,2.0
401,-1.903312297568786,-1.1085186680596228,2.0
402,-0.03327179361648151,1.9975388734497732,0.0
403,-1.7663072643676858,-0.718606574828857,2.0
404,-1.8515142599798515,-1.217384094584842,2.0
405,1.3719467504263734,-0.9885028616819139,1.0
406,1.704978060634646,-1.047796901266815,1.0
407,0.15711069246258708,2.1264629181832553,0.0
408,0.2777720083565532,1.795760821483273,0.0
409,0.10618606402091789,1.7449469798059078,0.0
410,-1.4799609935551006,-1.104670519739569,2.0
411,0.09635893718930715,2.221757939672355,0.0
412,0.33658862315098514,2.3701947439574864,0.0
413,1.6641506933004768,-0.9076936974191084,1.0
414,1.9107748336424248,-0.7955361351157106,1.0
415,-0.07978560030692168,1.7407895216353608,0.0
416,-1.6340679036702217,-1.188706349738022,2.0
417,0.29321993711442573,1.9451029011135408,0.0
418,-1.4771231171569124,-0.8460099041446356,2.0
419,1.707981634618921,-1.089478458391097,1.0
420,-0.10143323998175616,2.228039855564586,0.0
421,2.1856982759597976,-0.8394594138486517,1.0
422,1.6943265831493861,-1.085160834801621,1.0
423,1.8293477835597711,-1.2295790138734537,1.0
424,0.10839963807947833,2.180403052203756,0.0
425,-1.6802440877809333,-1.1508800284430274,2.0
426,-1.5074365212181262,-0.7946485682196799,2.0
427,1.8074420362633565,-1.3505412142450197,1.0
428,1.472290039995481,-0.9086778892828395,1.0
429,1.6238156625369868,-1.0274095723001408,1.0
430,-1.9887460928231384,-0.5256904211234865,2.0
431,1.772966380792572,-1.0591378150532635,1.0
432,-0.09798313368390846,2.340393558874779,0.0
433,1.9304241823459978,-0.9892075035223387,1.0
434,1.6390532512754499,-0.7588906779563783,1.0
435,0.14200836164925199,2.012002987672274,0.0
436,-1.8766277836328598,-0.7638214742336159,2.0
437,0.0372601967751819,1.7594961668302176,0.0
438,-1.390489670389595,-0.7146062903087851,2.0
439,-2.2024630520287554,-1.1091813373647454,2.0
440,1.6447764651589427,-0.7990910736929591,1.0
441,-1.6275736406240096,-1.0401971225343132,2.0
442,-1.5742749020123281,-1.162688473291519,2.0
443,-1.6340178467218278,-1.0691663951978179,2.0
444,1.9822104824945233,-1.0816706166239183,1.0
445,-1.757103453036013,-1.0976044900004662,2.0
446,1.9775897824696391,-1.292626987964471,1.0
447,0.023283494106236688,1.631591029701462,0.0
448,1.7758747687139012,-0.9957864465515726,1.0
449,0.07894338609069083,2.1468421909286803,0.0
450,1.8317835891601737,-0.839871133459001,1.0
451,1.8150200657009812,-0.8474427921457783,1.0
452,-1.8340702725474278,-1.256137159280644,2.0
453,1.6046762726815689,-1.3846804656347493,1.0
454,0.00015060939231174153,2.382377788464037,0.0
455,-0.16586773594714532,1.8308934341546201,0.0
456,-1.571949724760879,-1.2197380582029007,2.0
457,-1.647872576452416,-0.7894091174169003,2.0
458,-1.7213198601897355,-1.14499869126179,2.0
459,-1.8711352120984321,-1.3392740189097818,2.0
460,-1.6377100572192522,-1.1842395232825242,2.0
461,1.309560659092869,-0.4782480843380055,1.0
462,-0.06767398701257762,2.0605326535758937,0.0
463,0.29477449866202843,1.8459776433639101,0.0
464,-1.6099155128020157,-1.2051133417729263,2.0
465,-2.109668395235355,-0.6690826024768145,2.0
466,-1.9483328403981024,-0.8591071075477595,2.0
467,1.903787050964507,-1.0308397789110049,1.0
468,0.1369882521761167,1.8652878459964353,0.0
469,-0.15085304971516747,2.106048427688469,0.0
470,1.6390711519387104,-1.2652986489182743,1.0
471,1.7048941597169702,-0.9453326330646246,1.0
472,-1.7507030306841989,-0.9775119240572343,2.0
473,0.05908612301318089,1.9806887535254478,0.0
474,-0.20091329526522422,2.055788344865625,0.0
475,1.8805975213676174,-1.2043311588841579,1.0
476,1.610810046504662,-1.4165108436587717,1.0
477,-1.6575741715336665,-0.9006873028671368,2.0
478,-2.0729260120006385,-1.3177592403370098,2.0
479,-1.9281612851209171,-1.1271784960685818,2.0
480,-0.027090280030722072,2.156807917168584,0.0
481,1.6771967894757522,-0.9329306886017148,1.0
482,1.4965928281126646,-1.114174746261332,1.0
483,-1.4527497806259069,-0.9208154295097373,2.0
484,1.751921394796523,-1.166322253556539,1.0
485,1.899707006338952,-1.2768543202090568,1.0
486,-1.6243229972792788,-1.0818348255028134,2.0
487,-1.8196329989925026,-1.2926546338242333,2.0
488,1.8648887002197894,-0.8367184206652918,1.0
489,-1.6243969900487476,-1.2245958657592562,2.0
490,1.539738867133715,-1.0727090561577293,1.0
491,1.9768780907020223,-0.7061616320230126,1.0
492,-1.8614265579959481,-0.8681070127795881,2.0
493,-1.758361994998447,-1.2583535274706281,2.0
494,0.20211577274144257,1.4511767421637223,0.0
495,-1.773470080697444,-0.9244689436884164,2.0
496,-2.048895654276195,-0.9873416410650183,2.0
497,0.11794163468988106,1.8585470881855297,0.0
498,2.1031068396444637,-0.9234784127739345,1.0
499,0.48614300416464035,1.9891193938265699,0.0
500,-0.16416515494530837,2.24364505877025,0.0
501,-1.7991085897870924,-1.2859526610522607,2.0
502,1.7882760484951084,-1.1822939428979264,1.0
503,-0.17689544480414274,1.9824020495706036,0.0
504,1.5926379540990347,-1.328481118294233,1.0
505,-0.18272966886821185,2.135351275241983,0.0
506,0.06969890103613341,2.0918857556546566,0.0
507,-1.39614425013619,-0.9321419243346828,2.0
508,-1.1843855611949348,-0.980248008645982,2.0
509,1.3029985847533825,-0.7530569334632082,1.0
510,1.641626193736393,-1.3562198680454238,1.0
511,1.265980163296154,-1.196334327077448,1.0
512,-1.9832213909484275,-1.1939287507709995,2.0
513,-1.5183750461178211,-0.8129513212781272,2.0
514,1.5195320174571763,-0.8814010473757647,1.0
515,-1.3842464875834226,-1.21836918424763,2.0
516,1.4150096471951912,-0.8010593742145695,1.0
517,1.3986494338839952,-1.1607128246573426,1.0
518,-2.0011246765558433,-0.8344639996847193,2.0
519,-1.8180044745098725,-0.992497614492399,2.0
520,-1.9649964608193353,-0.8304909263830473,2.0
521,1.8722466707674343,-1.209408401054728,1.0
522,-1.8357353691239833,-1.0044376384964528,2.0
523,-0.03996529842015297,1.8350618649200392,0.0
524,0.06390798440984066,2.313463175929818,0.0
525,1.392018864990743,-1.1907352008156227,1.0
526,-1.6271000302323817,-0.9521875782258912,2.0
527,-1.7676112499504166,-1.1940964280943924,2.0
528,0.2887556636542285,2.1668077497138,0.0
529,-0.14397356053185031,2.0336106478589957,0.0
530,-1.8548147541163504,-0.8384753956133285,2.0
531,-0.12331418959507273,1.4557672674755158,0.0
532,1.820236985084047,-1.3304179503502502,1.0
533,1.5898030732134487,-1.3269620486783487,1.0
534,-0.27503112350191133,1.84678407937803,0.0
535,1.9991510366613667,-1.4712214434935373,1.0
536,1.7275689366542675,-1.227053675364804,1.0
537,2.3143982032719785,-1.0688479714311838,1.0
538,-0.038576356726962406,2.1061999427633995,0.0
539,-1.7355504704156366,-0.7497487318845977,2.0
540,0.04482138229822217,2.298531752635185,0.0
541,-0.05491056556709792,1.9134373409518826,0.0
542,-1.877026356825885,-0.6257644612651598,2.0
543,0.11000440911254071,1.8301102389229915,0.0
544,-1.6295931011012876,-1.05223375659686,2.0
545,-1.589608825423606,-0.786831034842026,2.0
546,-0.03421642461462562,1.8144128815630303,0.0
547,0.047048534111676685,1.9963852946340008,0.0
548,-1.9111880238657333,-0.8410643195849258,2.0
549,-0.042276142204824944,2.209779487228693,0.0
550,0.021417004851424993,1.561514150170321,0.0
551,-1.7265495334113847,-0.7295043800793901,2.0
552,-0.04934583754268518,2.267889730216755,0.0
553,1.669245319965741,-1.1474699320871642,1.0
554,-1.534672583562571,-0.8096287157172843,2.0
555,-1.9456598774313685,-1.0739547188834884,2.0
556,-0.12548564489838024,2.1717910495573687,0.0
557,-2.1040941994681415,-0.7787624353662974,2.0
558,-0.0538930374639361,1.977253865928932,0.0
559,-1.8884667967155868,-1.4091625936134995,2.0
560,0.04886179521798767,1.7021779593967452,0.0
561,-1.574616108893303,-0.6973265038780656,2.0
562,-1.7434893627308792,-1.1563895156617956,2.0
